"Account_ID","Prediction"
1004240,1.24350317772649
1009742,2.58858080467428
1003908,3.08999229324758
1020888,2.75205720542766
1010074,2.18141676350625
1022809,3.19151861202144
1002271,3.78498802350946
1023427,2.82937662193421
1006965,3.13589629330326
1019752,2.92577271626045
1013231,1.98760844968118
1017144,3.87945034888739
1020387,2.43843057002038
1013818,2.00549439197612
1000396,1.95922856008311
1023210,2.70717934358439
1006347,2.22658559440848
1015839,2.78884583289179
1009859,3.83350482325475
1016526,4.32921284634784
1014436,2.44014087205456
1019769,1.39936747717283
1005729,1.6990643721588
1004426,2.09841596155429
1002989,3.14887157287137
1002503,3.60258107596019
1017894,2.54793662534929
1000582,2.50912282443292
1005597,3.36940293728822
1016958,3.96893483897528
1016257,3.47125885030616
1003925,2.33314879134799
1015925,2.14038955356041
1006865,2.65407842263048
1011110,2.36456510761528
1003522,3.16895782142507
1010260,2.87973827614451
1017244,3.06900297739378
1017393,3.7001659391556
1006330,2.71373675367209
1004658,2.08458790025829
1003722,4.71327213441569
1012181,3.0464732286984
1002689,2.31633951997067
1020001,2.87193124481072
1014050,1.7603095947216
1001853,2.87820299664727
1009038,3.39485215000146
1009773,2.18006734133349
1014104,2.81919879494671
1016758,2.03767878131941
1013168,2.47343920759205
1010709,2.5987513399298
1006430,2.38943995825427
1016726,2.06045770900469
1009991,2.04818398229119
1001335,2.55266236688043
1006433,2.82787046872248
1008923,1.4232386337901
1017794,2.25198652025027
1020284,2.7531815450113
1000931,3.51837462313454
1009942,2.01664781777321
1008119,3.04230347441592
1004040,2.10690717199234
1007051,3.29298298473584
1009756,2.6773975646539
1002686,1.94056612224732
1008637,2.45244813085471
1011577,1.61103144342707
1008405,2.79641414392433
1006247,4.40507606312336
1017061,2.17489173356677
1016675,1.14587198242367
1003021,2.98490205381274
1006716,1.73133475383764
1008019,3.4439027949108
1006198,3.61675580043864
1013449,3.05672135960852
1004793,2.67282207365088
1004844,4.16748040416225
1013549,2.32939280855448
1004893,2.67635483748886
1015072,3.15382931311134
1014468,3.62677803157922
1012249,3.10534715952327
1004140,2.12056734705268
1018747,4.05317111329141
1003107,2.5723031488403
1007970,3.53664509691456
