"Account_ID","Prediction"
1000002,0.488969599609545
1000004,0.200358348287565
1000005,0.510297568897778
1000010,0.394423125949301
1000014,0.608237411936769
1000017,0.525818311240603
1000019,0.442984607410194
1000022,0.487966791387498
1000023,0.37340328247208
1000024,0.551248594149806
1000034,0.409409723931134
1000037,0.57943583088417
1000042,0.455511281050072
1000044,0.489628566091961
1000046,0.719611060096601
1000050,0.34263503437562
1000052,0.457846499672262
1000063,0.5326031212074
1000072,0.57290950548268
1000079,0.588286426766531
1000082,0.348080787393938
1000089,0.485185076831416
1000100,0.906438137248032
1000101,0.34087109218374
1000104,0.549557348134504
1000111,0.407687004101564
1000113,0.720201459613158
1000115,0.491840780483752
1000122,0.394498805599013
1000124,0.404706672815602
1000125,0.294026101179688
1000133,0.70276437904767
1000138,0.518362092678985
1000149,0.521152986082381
1000153,0.644724517323881
1000158,0.431906572893836
1000168,0.41310529008603
1000191,0.338222281557056
1000195,0.280334420548174
1000196,0.40328222560257
1000202,0.703286570885977
1000206,0.324818957527475
1000207,0.400824955084515
1000212,0.543417273981227
1000219,0.565254383706344
1000220,0.521957213884487
1000235,0.273406863034457
1000237,0.418289037911521
1000240,0.541263080741096
1000249,0.405093409667256
1000253,0.418835569297658
1000258,0.452063970056749
1000273,0.727982642350101
1000274,0.385506386971059
1000275,0.487317456178664
1000280,0.455684314735671
1000283,0.485969231393949
1000287,0.537431311222077
1000292,0.349983430804489
1000303,0.548988124147571
1000304,0.410969615971981
1000306,0.441330698220027
1000310,0.515999928239927
1000312,0.332080481307486
1000314,0.165076101819581
1000316,0.397228641453032
1000320,0.458755371776667
1000353,0.490883350222602
1000359,0.529602159536442
1000366,0.511763979662956
1000381,0.577448874478352
1000382,0.433254465359659
1000383,0.4997532828377
1000384,0.487559298369855
1000396,0.398602926255742
1000399,0.405098138116275
1000404,0.584375619267989
1000407,0.435215218964803
1000423,0.344989815853295
1000444,0.422684715129505
1000445,0.262144787516951
1000449,0.524507668937343
1000452,0.481805361024629
1000457,0.487829863744468
1000459,0.410494069313964
1000465,0.373264895186259
1000474,0.445688380393966
1000475,0.558702054857964
1000483,0.540127672366309
1000491,0.552786305942402
1000499,0.433614094592803
1000500,0.550980298787403
1000502,0.692141896187061
1000505,0.42735870698906
1000507,0.544908163743917
1000520,0.518389366591028
1000533,0.590615562200293
1000535,0.510289063587048
1000539,0.432022986077309
1000542,0.397094032297601
1000545,0.442148424806775
1000552,0.414319545611748
1000554,0.480098892415422
1000556,0.53440466071079
1000558,0.458843673430594
1000559,0.408296744813673
1000560,0.44703485789594
1000561,0.432279195372364
1000563,0.46624707502466
1000570,0.458299871512791
1000573,0.512880466888996
1000574,0.416321560652649
1000582,0.702639721704026
1000587,0.559914554031504
1000589,0.518482066202933
1000592,0.4255900636489
1000594,0.595291255794308
1000600,0.269765647891511
1000609,0.392112018902298
1000610,0.427025816741436
1000619,0.443394238196607
1000623,0.411617055318053
1000630,0.415361827520212
1000637,0.426530768294026
1000641,0.359893290756731
1000645,0.440069191583945
1000647,0.5252898837576
1000648,0.499852528994279
1000653,0.521206625824456
1000656,0.406774181943917
1000661,0.652766778608854
1000662,0.479777437774332
1000673,0.767718554004269
1000678,0.694537352463112
1000679,0.571579038285253
1000681,0.32407676851079
1000683,0.350803123824157
1000684,0.400095197049021
1000685,0.417618897594672
1000696,0.678637334993322
1000702,0.553236791128888
1000705,0.451707846472772
1000706,0.470580314215649
1000708,0.46812618443839
1000712,0.396319410054214
1000723,0.397184198283005
1000731,0.589100031658519
1000733,0.404094772054137
1000735,0.246574260283916
1000745,0.483324575081521
1000752,0.517925109536283
1000753,0.486651942254234
1000756,0.412478126061512
1000759,0.425140901989498
1000765,0.527831444976201
1000766,0.529238446308077
1000779,0.37260427861023
1000783,0.502897772290488
1000789,0.454599048292966
1000791,0.397747736713005
1000794,0.386324212348676
1000797,0.447430220007112
1000799,0.615684969925603
1000800,0.696721028435114
1000802,0.409783760594707
1000811,0.569785354300021
1000813,0.548946461878219
1000817,0.407767114225161
1000819,0.542398614290884
1000823,0.36378541146447
1000825,0.510765949751475
1000827,0.488141068822944
1000834,0.416950562859715
1000835,0.446109297851848
1000837,0.518615298171047
1000838,0.586246506942316
1000843,0.573331570615035
1000844,0.55852000468873
1000851,0.30494346704836
1000862,0.553829653335377
1000864,0.779775023174424
1000865,0.429388273941096
1000868,0.581728762124346
1000872,0.555473605377842
1000873,0.536422586027279
1000876,0.403251999479429
1000877,0.256406932339481
1000883,0.545032988715489
1000887,0.440204246646507
1000892,0.375065851914742
1000894,0.52458225187516
1000897,0.48086332820826
1000898,0.424670086344486
1000903,0.506845864106169
1000907,0.520065193987804
1000912,0.507532517965529
1000913,0.41716355525022
1000919,0.625428843678023
1000924,0.516961873900889
1000931,0.66391796630424
1000932,0.353474502520982
1000939,0.44329488198026
1000941,0.48198987330095
1000942,0.641224114877942
1000954,0.561311887773173
1000956,0.440998781927217
1000957,0.545016697424133
1000962,0.519509418409058
1000973,0.682002612870189
1000977,0.418492043451465
1000980,0.663034210389655
1000981,0.420388855924972
1000986,0.460932795266621
1000992,0.504020719451151
1000998,0.645797716932314
1000999,0.540182150617934
1001001,0.450527826327128
1001002,0.603175325192399
1001003,0.668061694253035
1001007,0.41565077269928
1001018,0.394922774875663
1001019,0.476947851593175
1001024,0.733241317350369
1001026,0.483115601276116
1001028,0.720277219127981
1001030,0.518452585050433
1001032,0.665266490649091
1001034,0.277915114223691
1001037,0.399111309394519
1001047,0.475870164024805
1001049,0.377182656204989
1001060,0.252953700782394
1001063,0.49617186781634
1001067,0.404193082057728
1001068,0.613794080209342
1001072,0.483911971905882
1001074,0.421038486629356
1001077,0.452527598202089
1001085,0.803732264588016
1001087,0.395009196400427
1001088,0.346873174010481
1001095,0.389684068673965
1001096,0.386852561261505
1001098,0.426251597347355
1001104,0.543457131180129
1001107,0.567919026276903
1001109,0.445936293215589
1001110,0.480549190145055
1001112,0.478684216938583
1001123,0.655740476307942
1001125,0.73647638940104
1001127,0.489353808632532
1001133,0.480803718789793
1001135,0.540189578160236
1001136,0.43189653747318
1001139,0.433264138247098
1001141,0.555362133111472
1001143,0.598173423124686
1001145,0.515647569264282
1001153,0.380498580076701
1001156,0.411021058163057
1001161,0.437371279376008
1001165,0.494018644284113
1001172,0.480305911190139
1001174,0.530909092254005
1001179,0.417514755089399
1001183,0.656635708487118
1001186,0.499014623879048
1001192,0.303805309643575
1001194,0.416625519156976
1001199,0.442775096386601
1001201,0.403467957576433
1001208,0.559328418172213
1001214,0.561945854679324
1001215,0.271235316320464
1001221,0.390764240101958
1001225,0.552633185078954
1001229,0.220804533184636
1001234,0.568349668986719
1001240,0.454320728877453
1001245,0.246390147141525
1001246,0.636339447310919
1001253,0.409538721800366
1001258,0.578954895627302
1001259,0.438399014956098
1001263,0.505656572176052
1001264,0.702020732529482
1001270,0.45689957868631
1001271,0.377899859752218
1001273,0.412109255926836
1001274,0.436178260322325
1001279,0.698584809805421
1001280,0.28287572488648
1001282,0.335925050512879
1001287,0.506800153253727
1001289,0.540440981150232
1001292,0.308016541011434
1001294,0.362667224720429
1001296,0.422556433030198
1001306,0.562113218503491
1001312,0.634377840581841
1001318,0.328948695772889
1001320,0.323930797942481
1001322,0.645110031498981
1001323,0.757604580471927
1001324,0.556116080690531
1001326,0.453067308142614
1001327,0.444862716287568
1001330,0.231300896318474
1001331,0.603393346883288
1001334,0.374629212289624
1001335,0.331770755141519
1001337,0.504594070861318
1001341,0.345736378699811
1001342,0.453237830023331
1001345,0.351647292293156
1001349,0.516057734638921
1001350,0.451526735165474
1001354,0.357927306659008
1001357,0.356351871329526
1001359,0.736310337295446
1001364,0.493798430856982
1001370,0.259045289104498
1001372,0.550550050102185
